xflr5 v6.61

SD6060-104-88_180
Reynolds =,  200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -5.000,    0.020, -0.362, -0.041,  0.966,  0.027, 0.0000,-3.3255
Cpi,Cpv
-0.5639,-0.5081
-0.5874,-0.5301
-0.6107,-0.5519
-0.6333,-0.5733
-0.6551,-0.5941
-0.6765,-0.6145
-0.6974,-0.6344
-0.7177,-0.6537
-0.7373,-0.6724
-0.7566,-0.6907
-0.7757,-0.7087
-0.7945,-0.7262
-0.8131,-0.7435
-0.8317,-0.7607
-0.8503,-0.7774
-0.8690,-0.7936
-0.8879,-0.8100
-0.9070,-0.8266
-0.9265,-0.8431
-0.9464,-0.8593
-0.9669,-0.8756
-0.9881,-0.8932
-1.0103,-0.9141
-1.0340,-0.9424
-1.0585,-0.9837
-1.0839,-1.0411
-1.1108,-1.1080
-1.1386,-1.1474
-1.1678,-1.1679
-1.1988,-1.1907
-1.2317,-1.2155
-1.2663,-1.2423
-1.3037,-1.2714
-1.3440,-1.3031
-1.3869,-1.3377
-1.4344,-1.3758
-1.4862,-1.4177
-1.5421,-1.4642
-1.6056,-1.5160
-1.6738,-1.5736
-1.7506,-1.6378
-1.8346,-1.7093
-1.9281,-1.7899
-2.0344,-1.8827
-2.1730,-1.9892
-2.3373,-2.1014
-2.4437,-2.2123
-2.5232,-2.3637
-2.7037,-2.5642
-3.2106,-2.7962
-3.5998,-2.9999
-3.7100,-3.0833
-3.7210,-3.1073
-3.8284,-3.1343
-3.8871,-3.0908
-3.6721,-2.7517
-2.5483,-1.7542
-1.0536,-0.5648
-0.0372, 0.2430
 0.5494, 0.6920
 0.8390, 0.9079
 0.9703, 0.9919
 0.9993, 0.9908
 0.9710, 0.9459
 0.9170, 0.8835
 0.8438, 0.8038
 0.7618, 0.7201
 0.6943, 0.6510
 0.6379, 0.5956
 0.5896, 0.5475
 0.5473, 0.5062
 0.5116, 0.4711
 0.4806, 0.4409
 0.4532, 0.4144
 0.4290, 0.3908
 0.4073, 0.3698
 0.3878, 0.3508
 0.3702, 0.3338
 0.3542, 0.3182
 0.3394, 0.3039
 0.3259, 0.2908
 0.3132, 0.2785
 0.3013, 0.2670
 0.2901, 0.2562
 0.2797, 0.2460
 0.2699, 0.2365
 0.2607, 0.2275
 0.2521, 0.2191
 0.2439, 0.2110
 0.2360, 0.2034
 0.2285, 0.1961
 0.2214, 0.1891
 0.2146, 0.1824
 0.2082, 0.1761
 0.2021, 0.1701
 0.1962, 0.1643
 0.1906, 0.1587
 0.1852, 0.1534
 0.1800, 0.1483
 0.1751, 0.1434
 0.1705, 0.1389
 0.1663, 0.1346
 0.1624, 0.1306
 0.1587, 0.1268
 0.1552, 0.1233
 0.1518, 0.1199
 0.1486, 0.1167
 0.1457, 0.1137
 0.1431, 0.1110
 0.1409, 0.1087
 0.1390, 0.1066
 0.1375, 0.1049
 0.1363, 0.1034
 0.1354, 0.1022
 0.1347, 0.1013
 0.1344, 0.1007
 0.1344, 0.1004
 0.1349, 0.1004
 0.1357, 0.1007
 0.1370, 0.1013
 0.1385, 0.1022
 0.1405, 0.1034
 0.1428, 0.1048
 0.1452, 0.1063
 0.1477, 0.1080
 0.1502, 0.1097
 0.1529, 0.1116
 0.1558, 0.1135
 0.1591, 0.1157
 0.1628, 0.1180
 0.1669, 0.1205
 0.1718, 0.1232
 0.1774, 0.1260
 0.1832, 0.1289
 0.1893, 0.1318
 0.1956, 0.1346
 0.2030, 0.1373
 0.2116, 0.1400
 0.2209, 0.1423
 0.2311, 0.1441
 0.2425, 0.1451
 0.2569, 0.1450
 0.2748, 0.1433
 0.2709, 0.1483


Reynolds =,  200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
  7.500,    0.016,  0.946, -0.022,  0.157,  1.000, 0.0000,-3.6072
Cpi,Cpv
 0.2729, 0.1366
 0.2498, 0.1307
 0.2142, 0.1231
 0.1777, 0.1134
 0.1467, 0.1023
 0.1200, 0.0902
 0.0934, 0.0771
 0.0668, 0.0631
 0.0413, 0.0481
 0.0168, 0.0324
-0.0073, 0.0160
-0.0308,-0.0011
-0.0541,-0.0188
-0.0772,-0.0371
-0.1003,-0.0559
-0.1232,-0.0752
-0.1459,-0.0948
-0.1681,-0.1146
-0.1902,-0.1347
-0.2121,-0.1550
-0.2338,-0.1754
-0.2554,-0.1960
-0.2769,-0.2166
-0.2984,-0.2374
-0.3200,-0.2582
-0.3416,-0.2791
-0.3630,-0.3000
-0.3842,-0.3208
-0.4050,-0.3416
-0.4257,-0.3623
-0.4464,-0.3831
-0.4676,-0.4041
-0.4891,-0.4253
-0.5110,-0.4468
-0.5333,-0.4686
-0.5567,-0.4909
-0.5807,-0.5136
-0.6050,-0.5364
-0.6291,-0.5591
-0.6524,-0.5815
-0.6751,-0.6033
-0.6973,-0.6248
-0.7191,-0.6459
-0.7402,-0.6665
-0.7608,-0.6866
-0.7810,-0.7063
-0.8010,-0.7258
-0.8208,-0.7449
-0.8405,-0.7639
-0.8601,-0.7827
-0.8798,-0.8015
-0.8997,-0.8203
-0.9198,-0.8392
-0.9401,-0.8583
-0.9609,-0.8778
-0.9821,-0.8973
-1.0041,-0.9169
-1.0268,-0.9372
-1.0507,-0.9585
-1.0760,-0.9806
-1.1023,-1.0027
-1.1298,-1.0248
-1.1587,-1.0473
-1.1888,-1.0702
-1.2205,-1.0951
-1.2541,-1.1257
-1.2899,-1.1706
-1.3276,-1.2411
-1.3685,-1.3364
-1.4127,-1.4035
-1.4599,-1.4370
-1.5123,-1.4745
-1.5695,-1.5161
-1.6317,-1.5623
-1.7025,-1.6142
-1.7792,-1.6731
-1.8661,-1.7402
-1.9620,-1.8170
-2.0700,-1.9060
-2.1945,-2.0111
-2.3567,-2.1345
-2.5505,-2.2729
-2.6874,-2.4267
-2.7996,-2.6134
-3.0240,-2.8251
-3.6106,-3.0645
-4.0798,-3.3047
-4.2502,-3.4395
-4.3176,-3.5153
-4.5042,-3.5967
-4.6502,-3.6072
-4.4959,-3.2932
-3.2666,-2.2211
-1.5409,-0.8828
-0.3350, 0.0510
 0.3828, 0.5871
 0.7515, 0.8565
 0.9337, 0.9756
 0.9977, 0.9985
 0.9888, 0.9668
 0.9467, 0.9119
 0.8809, 0.8371
 0.8027, 0.7552
 0.7361, 0.6864
 0.6798, 0.6304
 0.6307, 0.5814
 0.5875, 0.5390
 0.5507, 0.5028
 0.5185, 0.4716
 0.4901, 0.4440
 0.4648, 0.4194
 0.4421, 0.3974
 0.4216, 0.3776
 0.4031, 0.3596
 0.3861, 0.3433
 0.3706, 0.3282
 0.3562, 0.3143
 0.3428, 0.3013
 0.3301, 0.2891
 0.3183, 0.2776
 0.3072, 0.2669
 0.2968, 0.2568
 0.2870, 0.2472
 0.2777, 0.2382
 0.2690, 0.2296
 0.2605, 0.2214
 0.2525, 0.2136
 0.2449, 0.2061
 0.2376, 0.1990
 0.2307, 0.1922
 0.2241, 0.1856
 0.2178, 0.1794
 0.2118, 0.1734
 0.2059, 0.1676
 0.2003, 0.1621
 0.1950, 0.1568
 0.1900, 0.1518
 0.1854, 0.1471
 0.1810, 0.1427
 0.1770, 0.1385
 0.1731, 0.1345
 0.1693, 0.1307
 0.1657, 0.1271
 0.1624, 0.1237
 0.1594, 0.1206
 0.1569, 0.1179
 0.1547, 0.1154
 0.1528, 0.1132
 0.1512, 0.1113
 0.1499, 0.1097
 0.1489, 0.1084
 0.1482, 0.1074
 0.1479, 0.1066
 0.1480, 0.1062
 0.1485, 0.1061
 0.1493, 0.1063
 0.1505, 0.1067
 0.1521, 0.1074
 0.1540, 0.1083
 0.1561, 0.1094
 0.1583, 0.1106
 0.1604, 0.1119
 0.1628, 0.1132
 0.1653, 0.1147
 0.1682, 0.1163
 0.1715, 0.1181
 0.1753, 0.1201
 0.1798, 0.1222
 0.1850, 0.1245
 0.1904, 0.1268
 0.1961, 0.1290
 0.2020, 0.1311
 0.2090, 0.1331
 0.2172, 0.1350
 0.2260, 0.1364
 0.2357, 0.1371
 0.2466, 0.1366
 0.2604, 0.1346
 0.2776, 0.1304
 0.2729, 0.1366


Reynolds =,  200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
  8.000,    0.019,  0.968, -0.018,  0.060,  1.000, 0.0000,-4.0020
Cpi,Cpv
 0.2750, 0.1140
 0.2510, 0.1097
 0.2149, 0.1036
 0.1779, 0.0958
 0.1465, 0.0869
 0.1194, 0.0771
 0.0924, 0.0665
 0.0653, 0.0549
 0.0394, 0.0424
 0.0145, 0.0291
-0.0100, 0.0149
-0.0339,-0.0000
-0.0576,-0.0158
-0.0812,-0.0323
-0.1047,-0.0495
-0.1280,-0.0673
-0.1512,-0.0857
-0.1739,-0.1046
-0.1964,-0.1239
-0.2187,-0.1436
-0.2409,-0.1636
-0.2630,-0.1839
-0.2850,-0.2044
-0.3071,-0.2252
-0.3292,-0.2462
-0.3513,-0.2673
-0.3733,-0.2885
-0.3950,-0.3098
-0.4164,-0.3310
-0.4377,-0.3523
-0.4590,-0.3737
-0.4808,-0.3954
-0.5029,-0.4172
-0.5255,-0.4394
-0.5485,-0.4619
-0.5726,-0.4849
-0.5974,-0.5082
-0.6224,-0.5317
-0.6473,-0.5552
-0.6715,-0.5783
-0.6949,-0.6011
-0.7180,-0.6236
-0.7406,-0.6457
-0.7627,-0.6674
-0.7841,-0.6887
-0.8053,-0.7097
-0.8263,-0.7304
-0.8471,-0.7509
-0.8678,-0.7713
-0.8885,-0.7917
-0.9093,-0.8120
-0.9303,-0.8324
-0.9516,-0.8531
-0.9732,-0.8739
-0.9953,-0.8951
-1.0179,-0.9167
-1.0413,-0.9389
-1.0655,-0.9617
-1.0911,-0.9856
-1.1181,-1.0106
-1.1464,-1.0366
-1.1758,-1.0637
-1.2069,-1.0923
-1.2393,-1.1221
-1.2734,-1.1526
-1.3098,-1.1853
-1.3485,-1.2200
-1.3894,-1.2560
-1.4339,-1.2938
-1.4820,-1.3336
-1.5336,-1.3748
-1.5909,-1.4181
-1.6538,-1.4620
-1.7224,-1.5051
-1.8008,-1.5485
-1.8862,-1.6027
-1.9835,-1.7373
-2.0918,-2.0979
-2.2149,-2.1849
-2.3583,-2.2769
-2.5451,-2.3808
-2.7699,-2.5022
-2.9389,-2.6444
-3.0858,-2.8055
-3.3570,-2.9867
-4.0281,-3.2066
-4.5829,-3.4721
-4.8188,-3.6661
-4.9487,-3.8003
-5.2234,-3.9372
-5.4678,-4.0020
-5.3857,-3.7190
-4.0505,-2.6008
-2.0795,-1.1460
-0.6701,-0.1147
 0.1903, 0.4952
 0.6451, 0.8066
 0.8827, 0.9570
 0.9853, 1.0000
 0.9983, 0.9804
 0.9698, 0.9314
 0.9129, 0.8623
 0.8398, 0.7812
 0.7750, 0.7142
 0.7191, 0.6572
 0.6697, 0.6080
 0.6259, 0.5648
 0.5881, 0.5278
 0.5551, 0.4957
 0.5257, 0.4672
 0.4995, 0.4419
 0.4759, 0.4191
 0.4545, 0.3985
 0.4352, 0.3799
 0.4174, 0.3628
 0.4010, 0.3471
 0.3859, 0.3325
 0.3718, 0.3190
 0.3585, 0.3062
 0.3460, 0.2941
 0.3343, 0.2828
 0.3232, 0.2721
 0.3129, 0.2621
 0.3031, 0.2525
 0.2937, 0.2435
 0.2848, 0.2348
 0.2763, 0.2265
 0.2682, 0.2186
 0.2604, 0.2110
 0.2530, 0.2037
 0.2460, 0.1968
 0.2392, 0.1901
 0.2327, 0.1837
 0.2265, 0.1775
 0.2205, 0.1715
 0.2147, 0.1658
 0.2093, 0.1604
 0.2043, 0.1553
 0.1996, 0.1504
 0.1952, 0.1458
 0.1909, 0.1414
 0.1868, 0.1372
 0.1828, 0.1332
 0.1791, 0.1294
 0.1758, 0.1259
 0.1728, 0.1227
 0.1703, 0.1198
 0.1680, 0.1172
 0.1661, 0.1149
 0.1644, 0.1128
 0.1631, 0.1110
 0.1620, 0.1095
 0.1613, 0.1083
 0.1611, 0.1075
 0.1612, 0.1069
 0.1617, 0.1066
 0.1625, 0.1065
 0.1638, 0.1068
 0.1653, 0.1072
 0.1670, 0.1078
 0.1689, 0.1084
 0.1706, 0.1091
 0.1726, 0.1099
 0.1748, 0.1108
 0.1774, 0.1118
 0.1803, 0.1129
 0.1837, 0.1142
 0.1879, 0.1156
 0.1927, 0.1171
 0.1977, 0.1186
 0.2030, 0.1200
 0.2085, 0.1212
 0.2150, 0.1222
 0.2228, 0.1229
 0.2312, 0.1229
 0.2404, 0.1218
 0.2508, 0.1190
 0.2639, 0.1140
 0.2806, 0.1055
 0.2750, 0.1140


Reynolds =,  200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
  8.500,    0.022,  0.993, -0.014,  0.043,  1.000, 0.0000,-4.3917
Cpi,Cpv
 0.2771, 0.0918
 0.2524, 0.0887
 0.2158, 0.0838
 0.1783, 0.0777
 0.1464, 0.0706
 0.1188, 0.0627
 0.0914, 0.0541
 0.0639, 0.0447
 0.0376, 0.0344
 0.0123, 0.0233
-0.0126, 0.0113
-0.0369,-0.0016
-0.0610,-0.0153
-0.0851,-0.0299
-0.1089,-0.0453
-0.1327,-0.0616
-0.1563,-0.0785
-0.1795,-0.0961
-0.2024,-0.1144
-0.2253,-0.1332
-0.2479,-0.1525
-0.2705,-0.1722
-0.2930,-0.1924
-0.3156,-0.2130
-0.3382,-0.2339
-0.3608,-0.2551
-0.3834,-0.2765
-0.4057,-0.2980
-0.4276,-0.3196
-0.4495,-0.3414
-0.4714,-0.3633
-0.4939,-0.3855
-0.5166,-0.4080
-0.5398,-0.4308
-0.5635,-0.4539
-0.5883,-0.4775
-0.6139,-0.5015
-0.6397,-0.5256
-0.6653,-0.5498
-0.6903,-0.5737
-0.7146,-0.5974
-0.7386,-0.6207
-0.7620,-0.6437
-0.7850,-0.6664
-0.8073,-0.6887
-0.8295,-0.7107
-0.8514,-0.7325
-0.8732,-0.7541
-0.8950,-0.7755
-0.9167,-0.7970
-0.9387,-0.8185
-0.9608,-0.8401
-0.9834,-0.8618
-1.0062,-0.8839
-1.0297,-0.9063
-1.0537,-0.9291
-1.0786,-0.9525
-1.1043,-0.9767
-1.1315,-1.0018
-1.1604,-1.0281
-1.1905,-1.0553
-1.2219,-1.0836
-1.2552,-1.1132
-1.2900,-1.1441
-1.3266,-1.1764
-1.3657,-1.2105
-1.4074,-1.2466
-1.4516,-1.2849
-1.4997,-1.3251
-1.5519,-1.3678
-1.6080,-1.4137
-1.6704,-1.4634
-1.7390,-1.5156
-1.8142,-1.5693
-1.9004,-1.6247
-1.9947,-1.6783
-2.1027,-1.7355
-2.2238,-1.8404
-2.3626,-2.1754
-2.5256,-2.6713
-2.7382,-2.7512
-2.9952,-2.8322
-3.1981,-2.9250
-3.3817,-3.0345
-3.7025,-3.1656
-4.4629,-3.3469
-5.1088,-3.6069
-5.4158,-3.8609
-5.6143,-4.0635
-5.9858,-4.2645
-6.3395,-4.3917
-6.3412,-4.1496
-4.8995,-2.9914
-2.6694,-1.4230
-1.0424,-0.2913
-0.0282, 0.3940
 0.5199, 0.7504
 0.8171, 0.9326
 0.9621, 0.9972
 0.9995, 0.9901
 0.9864, 0.9491
 0.9400, 0.8850
 0.8731, 0.8068
 0.8107, 0.7407
 0.7558, 0.6837
 0.7066, 0.6342
 0.6624, 0.5903
 0.6241, 0.5526
 0.5903, 0.5198
 0.5601, 0.4906
 0.5332, 0.4645
 0.5087, 0.4410
 0.4866, 0.4197
 0.4664, 0.4004
 0.4479, 0.3826
 0.4309, 0.3663
 0.4151, 0.3511
 0.4003, 0.3369
 0.3863, 0.3236
 0.3732, 0.3110
 0.3609, 0.2991
 0.3493, 0.2880
 0.3384, 0.2774
 0.3280, 0.2674
 0.3182, 0.2578
 0.3088, 0.2487
 0.2998, 0.2399
 0.2912, 0.2316
 0.2830, 0.2235
 0.2751, 0.2158
 0.2677, 0.2084
 0.2605, 0.2013
 0.2536, 0.1945
 0.2469, 0.1879
 0.2405, 0.1815
 0.2343, 0.1754
 0.2286, 0.1695
 0.2232, 0.1640
 0.2181, 0.1588
 0.2133, 0.1538
 0.2086, 0.1490
 0.2041, 0.1443
 0.1998, 0.1399
 0.1958, 0.1357
 0.1921, 0.1318
 0.1888, 0.1281
 0.1859, 0.1248
 0.1833, 0.1218
 0.1810, 0.1191
 0.1790, 0.1166
 0.1773, 0.1144
 0.1758, 0.1124
 0.1748, 0.1108
 0.1742, 0.1095
 0.1740, 0.1084
 0.1741, 0.1077
 0.1746, 0.1071
 0.1755, 0.1069
 0.1767, 0.1068
 0.1780, 0.1069
 0.1795, 0.1070
 0.1809, 0.1072
 0.1826, 0.1074
 0.1844, 0.1077
 0.1866, 0.1081
 0.1892, 0.1086
 0.1922, 0.1092
 0.1960, 0.1100
 0.2004, 0.1108
 0.2051, 0.1115
 0.2100, 0.1120
 0.2151, 0.1123
 0.2212, 0.1122
 0.2286, 0.1117
 0.2365, 0.1103
 0.2452, 0.1074
 0.2550, 0.1022
 0.2676, 0.0939
 0.2836, 0.0806
 0.2771, 0.0918


Reynolds =,  200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
  9.000,    0.024,  1.017, -0.010,  0.037,  1.000, 0.0000,-4.7941
Cpi,Cpv
 0.2794, 0.0695
 0.2539, 0.0674
 0.2167, 0.0636
 0.1787, 0.0588
 0.1464, 0.0533
 0.1184, 0.0472
 0.0906, 0.0405
 0.0627, 0.0330
 0.0360, 0.0248
 0.0103, 0.0157
-0.0150, 0.0058
-0.0398,-0.0050
-0.0643,-0.0167
-0.0887,-0.0293
-0.1130,-0.0429
-0.1372,-0.0573
-0.1613,-0.0727
-0.1849,-0.0888
-0.2083,-0.1057
-0.2316,-0.1233
-0.2547,-0.1417
-0.2778,-0.1606
-0.3008,-0.1802
-0.3239,-0.2003
-0.3471,-0.2209
-0.3702,-0.2419
-0.3933,-0.2632
-0.4161,-0.2848
-0.4386,-0.3067
-0.4611,-0.3288
-0.4837,-0.3511
-0.5067,-0.3738
-0.5301,-0.3968
-0.5540,-0.4201
-0.5784,-0.4439
-0.6039,-0.4681
-0.6302,-0.4927
-0.6568,-0.5175
-0.6832,-0.5424
-0.7091,-0.5671
-0.7342,-0.5915
-0.7590,-0.6157
-0.7833,-0.6396
-0.8072,-0.6632
-0.8305,-0.6865
-0.8536,-0.7095
-0.8765,-0.7323
-0.8993,-0.7549
-0.9221,-0.7774
-0.9449,-0.7999
-0.9680,-0.8225
-0.9913,-0.8452
-1.0151,-0.8681
-1.0392,-0.8912
-1.0640,-0.9148
-1.0894,-0.9388
-1.1158,-0.9635
-1.1432,-0.9889
-1.1721,-1.0153
-1.2027,-1.0429
-1.2348,-1.0715
-1.2683,-1.1013
-1.3037,-1.1324
-1.3409,-1.1648
-1.3801,-1.1987
-1.4220,-1.2345
-1.4668,-1.2723
-1.5143,-1.3121
-1.5661,-1.3547
-1.6223,-1.4003
-1.6830,-1.4489
-1.7507,-1.5016
-1.8252,-1.5566
-1.9072,-1.6157
-2.0012,-1.6796
-2.1048,-1.7442
-2.2239,-1.8120
-2.3582,-1.9063
-2.5131,-2.1456
-2.6964,-2.7406
-2.9357,-3.0655
-3.2265,-3.1344
-3.4648,-3.2081
-3.6873,-3.2929
-4.0604,-3.3940
-4.9148,-3.5403
-5.6574,-3.7771
-6.0408,-4.0685
-6.3142,-4.3352
-6.7910,-4.6014
-7.2651,-4.7941
-7.3620,-4.5973
-5.8135,-3.3998
-3.3103,-1.7162
-1.4518,-0.4791
-0.2726, 0.2836
 0.3759, 0.6880
 0.7371, 0.9027
 0.9281, 0.9902
 0.9923, 0.9965
 0.9965, 0.9641
 0.9620, 0.9056
 0.9025, 0.8307
 0.8435, 0.7656
 0.7901, 0.7089
 0.7414, 0.6593
 0.6971, 0.6149
 0.6584, 0.5766
 0.6241, 0.5431
 0.5933, 0.5132
 0.5657, 0.4865
 0.5406, 0.4623
 0.5177, 0.4404
 0.4969, 0.4204
 0.4777, 0.4020
 0.4600, 0.3851
 0.4436, 0.3693
 0.4282, 0.3546
 0.4136, 0.3407
 0.3999, 0.3276
 0.3871, 0.3152
 0.3749, 0.3035
 0.3635, 0.2925
 0.3526, 0.2820
 0.3423, 0.2720
 0.3324, 0.2624
 0.3229, 0.2532
 0.3139, 0.2443
 0.3053, 0.2359
 0.2970, 0.2278
 0.2891, 0.2199
 0.2815, 0.2124
 0.2742, 0.2052
 0.2671, 0.1981
 0.2604, 0.1914
 0.2538, 0.1849
 0.2477, 0.1786
 0.2419, 0.1727
 0.2365, 0.1671
 0.2313, 0.1616
 0.2263, 0.1564
 0.2214, 0.1514
 0.2168, 0.1466
 0.2124, 0.1420
 0.2083, 0.1376
 0.2047, 0.1336
 0.2015, 0.1299
 0.1985, 0.1265
 0.1959, 0.1233
 0.1935, 0.1204
 0.1914, 0.1178
 0.1897, 0.1154
 0.1883, 0.1133
 0.1874, 0.1115
 0.1868, 0.1100
 0.1866, 0.1088
 0.1867, 0.1079
 0.1873, 0.1071
 0.1881, 0.1066
 0.1891, 0.1062
 0.1902, 0.1058
 0.1913, 0.1055
 0.1926, 0.1051
 0.1941, 0.1049
 0.1960, 0.1047
 0.1982, 0.1045
 0.2008, 0.1045
 0.2042, 0.1046
 0.2083, 0.1047
 0.2126, 0.1046
 0.2170, 0.1043
 0.2218, 0.1036
 0.2275, 0.1025
 0.2344, 0.1008
 0.2419, 0.0980
 0.2501, 0.0933
 0.2594, 0.0856
 0.2714, 0.0739
 0.2867, 0.0555
 0.2794, 0.0695


Reynolds =,  200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
  9.500,    0.027,  1.044, -0.006,  0.032,  1.000, 0.0000,-5.2260
Cpi,Cpv
 0.2818, 0.0501
 0.2554, 0.0495
 0.2178, 0.0469
 0.1794, 0.0435
 0.1466, 0.0392
 0.1182, 0.0344
 0.0899, 0.0290
 0.0616, 0.0230
 0.0345, 0.0163
 0.0084, 0.0087
-0.0173, 0.0004
-0.0424,-0.0088
-0.0674,-0.0189
-0.0922,-0.0299
-0.1170,-0.0420
-0.1416,-0.0549
-0.1661,-0.0688
-0.1901,-0.0837
-0.2140,-0.0994
-0.2378,-0.1159
-0.2614,-0.1333
-0.2849,-0.1514
-0.3084,-0.1703
-0.3320,-0.1898
-0.3557,-0.2100
-0.3794,-0.2307
-0.4031,-0.2519
-0.4264,-0.2735
-0.4495,-0.2954
-0.4726,-0.3177
-0.4957,-0.3403
-0.5194,-0.3634
-0.5434,-0.3868
-0.5680,-0.4106
-0.5931,-0.4349
-0.6193,-0.4596
-0.6464,-0.4848
-0.6737,-0.5103
-0.7010,-0.5358
-0.7276,-0.5613
-0.7536,-0.5865
-0.7792,-0.6116
-0.8045,-0.6364
-0.8292,-0.6609
-0.8534,-0.6851
-0.8775,-0.7091
-0.9014,-0.7329
-0.9252,-0.7565
-0.9491,-0.7801
-0.9730,-0.8037
-0.9972,-0.8274
-1.0217,-0.8512
-1.0467,-0.8752
-1.0722,-0.8996
-1.0983,-0.9243
-1.1252,-0.9496
-1.1531,-0.9755
-1.1820,-1.0023
-1.2126,-1.0301
-1.2451,-1.0591
-1.2791,-1.0892
-1.3147,-1.1206
-1.3524,-1.1534
-1.3920,-1.1876
-1.4338,-1.2235
-1.4785,-1.2613
-1.5264,-1.3013
-1.5773,-1.3436
-1.6329,-1.3888
-1.6934,-1.4372
-1.7587,-1.4888
-1.8317,-1.5448
-1.9123,-1.6051
-2.0012,-1.6699
-2.1034,-1.7400
-2.2164,-1.8129
-2.3468,-1.8922
-2.4947,-1.9870
-2.6663,-2.1663
-2.8707,-2.6515
-3.1377,-3.3915
-3.4635,-3.4569
-3.7391,-3.5212
-4.0024,-3.5914
-4.4307,-3.6724
-5.3837,-3.7881
-6.2286,-3.9961
-6.6938,-4.2990
-7.0480,-4.6247
-7.6390,-4.9601
-8.2444,-5.2260
-8.4479,-5.0827
-6.7922,-3.8468
-4.0021,-2.0402
-1.8982,-0.6885
-0.5428, 0.1585
 0.2131, 0.6154
 0.6426, 0.8656
 0.8833, 0.9784
 0.9768, 0.9997
 1.0000, 0.9770
 0.9791, 0.9248
 0.9280, 0.8540
 0.8731, 0.7903
 0.8217, 0.7343
 0.7740, 0.6845
 0.7300, 0.6399
 0.6911, 0.6010
 0.6565, 0.5669
 0.6253, 0.5365
 0.5971, 0.5091
 0.5714, 0.4843
 0.5480, 0.4617
 0.5265, 0.4411
 0.5068, 0.4222
 0.4884, 0.4046
 0.4714, 0.3883
 0.4555, 0.3730
 0.4404, 0.3586
 0.4262, 0.3450
 0.4128, 0.3321
 0.4002, 0.3199
 0.3882, 0.3084
 0.3769, 0.2975
 0.3661, 0.2870
 0.3558, 0.2769
 0.3459, 0.2673
 0.3364, 0.2581
 0.3273, 0.2492
 0.3187, 0.2406
 0.3104, 0.2324
 0.3024, 0.2245
 0.2947, 0.2168
 0.2872, 0.2094
 0.2801, 0.2023
 0.2732, 0.1953
 0.2667, 0.1887
 0.2606, 0.1824
 0.2547, 0.1764
 0.2492, 0.1706
 0.2439, 0.1650
 0.2387, 0.1596
 0.2337, 0.1544
 0.2289, 0.1494
 0.2245, 0.1447
 0.2206, 0.1402
 0.2170, 0.1361
 0.2137, 0.1323
 0.2107, 0.1287
 0.2080, 0.1254
 0.2056, 0.1224
 0.2035, 0.1196
 0.2018, 0.1171
 0.2005, 0.1149
 0.1996, 0.1130
 0.1991, 0.1113
 0.1989, 0.1099
 0.1991, 0.1088
 0.1995, 0.1078
 0.2002, 0.1069
 0.2010, 0.1061
 0.2017, 0.1052
 0.2027, 0.1044
 0.2038, 0.1036
 0.2053, 0.1028
 0.2072, 0.1021
 0.2095, 0.1015
 0.2125, 0.1009
 0.2162, 0.1004
 0.2201, 0.0997
 0.2242, 0.0986
 0.2286, 0.0971
 0.2339, 0.0950
 0.2403, 0.0923
 0.2474, 0.0882
 0.2551, 0.0818
 0.2639, 0.0720
 0.2753, 0.0572
 0.2899, 0.0340
 0.2818, 0.0501


Reynolds =,  200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 10.000,    0.031,  1.079, -0.004,  0.029,  1.000, 0.0000,-5.6499
Cpi,Cpv
 0.2843, 0.0411
 0.2572, 0.0405
 0.2190, 0.0383
 0.1801, 0.0351
 0.1469, 0.0312
 0.1180, 0.0268
 0.0894, 0.0219
 0.0607, 0.0164
 0.0332, 0.0102
 0.0067, 0.0032
-0.0194,-0.0045
-0.0450,-0.0131
-0.0703,-0.0225
-0.0956,-0.0329
-0.1207,-0.0442
-0.1458,-0.0564
-0.1707,-0.0696
-0.1952,-0.0836
-0.2195,-0.0986
-0.2438,-0.1144
-0.2679,-0.1311
-0.2919,-0.1486
-0.3159,-0.1669
-0.3400,-0.1859
-0.3642,-0.2056
-0.3884,-0.2260
-0.4126,-0.2469
-0.4366,-0.2683
-0.4602,-0.2901
-0.4839,-0.3124
-0.5076,-0.3351
-0.5319,-0.3583
-0.5566,-0.3819
-0.5818,-0.4060
-0.6076,-0.4306
-0.6345,-0.4558
-0.6623,-0.4814
-0.6905,-0.5073
-0.7186,-0.5334
-0.7460,-0.5594
-0.7728,-0.5853
-0.7994,-0.6111
-0.8255,-0.6366
-0.8511,-0.6620
-0.8763,-0.6871
-0.9013,-0.7120
-0.9262,-0.7367
-0.9511,-0.7614
